epoch,optimizer,experiment,collocation,data,total
1740,Adam,test,6.982951e-05,0.00023708372,0.00030691322
1740,Adam,train,6.906608e-05,0.00024087803,0.0003099441
1750,Adam,test,6.905353e-05,0.00023645202,0.00030550556
1750,Adam,train,6.900044e-05,0.00024021103,0.00030921146
1760,Adam,test,6.9524656e-05,0.0002357832,0.00030530785
1760,Adam,train,6.9234884e-05,0.00023951264,0.00030874752
1770,Adam,test,6.830956e-05,0.0002350415,0.00030335106
1770,Adam,train,6.8490015e-05,0.00023874806,0.00030723808
1780,Adam,test,6.845693e-05,0.0002343653,0.00030282224
1780,Adam,train,6.8245194e-05,0.00023802037,0.00030626555
1790,Adam,test,6.834454e-05,0.00023361122,0.00030195576
1790,Adam,train,6.864247e-05,0.0002372239,0.00030586636
1800,Adam,test,6.726026e-05,0.00023269825,0.0002999585
1800,Adam,train,6.781792e-05,0.0002363028,0.0003041207
1810,Adam,test,6.725466e-05,0.00023176898,0.00029902364
1810,Adam,train,6.7812616e-05,0.00023535328,0.0003031659
1820,Adam,test,6.8629335e-05,0.00023073607,0.0002993654
1820,Adam,train,6.728706e-05,0.00023430085,0.00030158792
1830,Adam,test,6.762812e-05,0.00022963765,0.00029726577
1830,Adam,train,6.797732e-05,0.0002332024,0.0003011797
1840,Adam,test,6.831217e-05,0.0002285465,0.00029685866
1840,Adam,train,6.8395806e-05,0.00023211527,0.00030051108
1850,Adam,test,6.843204e-05,0.00022743426,0.00029586628
1850,Adam,train,6.904253e-05,0.00023101598,0.0003000585
1860,Adam,test,6.855837e-05,0.00022626322,0.0002948216
1860,Adam,train,6.858672e-05,0.00022987674,0.00029846345
1870,Adam,test,6.842777e-05,0.00022509285,0.00029352063
1870,Adam,train,6.884845e-05,0.00022873927,0.0002975877
1880,Adam,test,6.920669e-05,0.00022395664,0.00029316332
1880,Adam,train,6.894293e-05,0.00022764422,0.00029658715
1890,Adam,test,6.954364e-05,0.00022292238,0.00029246602
1890,Adam,train,6.993748e-05,0.00022665254,0.00029659003
1900,Adam,test,7.022192e-05,0.00022186522,0.00029208715
1900,Adam,train,7.0166214e-05,0.00022565674,0.00029582295
1910,Adam,test,7.0759954e-05,0.00022087414,0.0002916341
1910,Adam,train,7.0740316e-05,0.00022472058,0.0002954609
1920,Adam,test,6.949468e-05,0.00021999261,0.0002894873
1920,Adam,train,6.986578e-05,0.00022388205,0.0002937478
1930,Adam,test,7.0814385e-05,0.00021901487,0.00028982924
1930,Adam,train,7.078508e-05,0.00022297128,0.00029375637
1940,Adam,test,7.104446e-05,0.00021811112,0.00028915558
1940,Adam,train,7.014611e-05,0.00022210628,0.0002922524
1950,Adam,test,7.015813e-05,0.00021715855,0.00028731668
1950,Adam,train,6.981261e-05,0.00022121314,0.00029102573
1960,Adam,test,6.996329e-05,0.00021627719,0.00028624048
1960,Adam,train,7.0005495e-05,0.00022040549,0.000290411
1970,Adam,test,7.051891e-05,0.00021536564,0.00028588454
1970,Adam,train,7.0460264e-05,0.00021957779,0.00029003806
1980,Adam,test,7.023528e-05,0.00021457941,0.00028481468
1980,Adam,train,6.995816e-05,0.00021886209,0.00028882024
1990,Adam,test,7.0328315e-05,0.0002136676,0.00028399593
1990,Adam,train,7.017039e-05,0.00021802816,0.00028819856
1999,Adam,test,7.083922e-05,0.00021291207,0.0002837513
1999,Adam,train,7.057438e-05,0.00021732916,0.00028790353
0,Adam,test,6.991683e-05,0.00021286285,0.00028277969
0,Adam,train,6.991117e-05,0.0002172804,0.00028719156
10,Adam,test,7.022252e-05,0.00021213159,0.00028235413
10,Adam,train,7.062702e-05,0.00021661264,0.00028723967
20,Adam,test,7.124636e-05,0.00021146286,0.00028270922
20,Adam,train,7.126946e-05,0.00021599785,0.00028726732
30,Adam,test,7.022378e-05,0.0002105347,0.00028075848
30,Adam,train,6.97968e-05,0.000215151,0.0002849478
40,Adam,test,7.159056e-05,0.00020961252,0.00028120307
40,Adam,train,7.08366e-05,0.00021432881,0.0002851654
50,Adam,test,7.007748e-05,0.00020902148,0.00027909898
50,Adam,train,7.021997e-05,0.00021379231,0.0002840123
60,Adam,test,6.9623e-05,0.00020831493,0.0002779379
60,Adam,train,7.0545255e-05,0.0002131639,0.00028370915
70,Adam,test,7.1486786e-05,0.00020748038,0.00027896717
70,Adam,train,7.166594e-05,0.00021241987,0.0002840858
80,Adam,test,6.956365e-05,0.0002068772,0.00027644084
80,Adam,train,7.0230366e-05,0.0002118801,0.00028211047
90,Adam,test,7.1206094e-05,0.00020605604,0.00027726212
90,Adam,train,7.162431e-05,0.00021114336,0.00028276767
99,Adam,test,7.66133e-05,0.00020579672,0.00028241
99,Adam,train,7.678117e-05,0.00021090887,0.00028769003
